scenario,protocol,l2,l2_mode,setup,data format,DNS format,blocksize,SCHC fragments,DNS SCHC fragments,data SCHC fragments,blockwise frames,blockwise DNS frames,blockwise data frames,blockwise SCHC fragments,blockwise DNS SCHC fragments,blockwise data SCHC fragments,frames,requests,responses,DNS frames,data frames,other frames,DNS requests,DNS responses,data requests,data responses,other requests,other responses,all lengths mean,all lengths std,all lengths min,all lengths q.05,all lengths q.25,all lengths median,all lengths q.75,all lengths q.95,all lengths max,DNS lengths mean,DNS lengths std,DNS lengths min,DNS lengths q.05,DNS lengths q.25,DNS lengths median,DNS lengths q.75,DNS lengths q.95,DNS lengths max,data lengths mean,data lengths std,data lengths min,data lengths q.05,data lengths q.25,data lengths median,data lengths q.75,data lengths q.95,data lengths max
oscore-base-schc-d2-peer-based_cbor_dns_message,oscore-base,schc,peer-based,d2,cbor,dns_message,1024,201093,76956,124137,0,0,0,0,0,0,361345,139796,221549,157916,203429,0,58779,99137,81017,122412,0,0,88.15228936335082,36.96306984908938,6,23.0,60.0,88.0,127.0,127.0,127,88.63786443425619,31.43056516381479,6,28.0,76.0,85.0,127.0,127.0,127,87.77535159687163,40.739187144226065,6,23.0,46.0,95.0,127.0,127.0,127
oscore-base-schc-d2-peer-based_cbor_dns_message_b64,oscore-base,schc,peer-based,d2,cbor,dns_message,64,20742,0,20742,778082,324153,453929,20742,0,20742,803289,406857,396432,329498,473791,0,164749,164749,242108,231683,0,0,61.76599082024029,29.710892802630127,6,19.0,30.0,72.0,86.0,100.0,127,57.471781315819825,29.271960339397555,18,23.0,24.0,73.0,86.0,88.0,93,64.75239926465467,29.647949349514313,6,19.0,38.0,72.0,85.0,108.0,127
oscore-base-schc-d2-peer-based_json_dns_cbor,oscore-base,schc,peer-based,d2,json,dns_cbor,1024,171101,26119,144982,0,0,0,0,0,0,351363,143356,208007,131042,220321,0,58769,72273,84587,135734,0,0,84.40742479999317,37.08850482742778,6,25.0,55.0,79.0,127.0,127.0,127,73.47409990690008,28.158464583787147,6,35.0,58.0,67.0,92.0,127.0,127,90.91032175779885,40.1089499884748,6,24.0,50.0,109.0,127.0,127.0,127
oscore-base-schc-d2-peer-based_json_dns_cbor_b64,oscore-base,schc,peer-based,d2,json,dns_cbor,64,21777,0,21777,706609,185421,521188,21777,0,21777,747907,379427,368480,209476,538431,0,104738,104738,274689,263742,0,0,62.39941864429668,28.327713505830165,6,19.0,37.0,66.0,85.0,104.0,127,56.07961293895244,23.695451982592534,18,22.0,30.0,62.0,78.0,85.0,92,64.8581322397856,29.574170877665587,6,19.0,38.0,74.0,85.0,107.0,127
oscore-base-schc-d2-peer-based_json_dns_message,oscore-base,schc,peer-based,d2,json,dns_message,1024,221792,76904,144888,0,0,0,0,0,0,378143,143340,234803,157892,220251,0,58779,99113,84561,135690,0,0,89.87484628830892,36.810028110714086,6,25.0,63.0,90.0,127.0,127.0,127,88.58479213639703,31.443194039096007,6,28.0,76.0,85.0,127.0,127.0,127,90.79965130691802,40.193641062969675,6,24.0,50.0,109.0,127.0,127.0,127
oscore-base-schc-d2-peer-based_json_dns_message_b64,oscore-base,schc,peer-based,d2,json,dns_message,64,21767,0,21767,845328,324153,521175,21767,0,21767,867916,439429,428487,329498,538418,0,164749,164749,274680,263738,0,0,62.00366970997193,29.684103930891165,6,19.0,31.0,73.0,85.0,102.0,127,57.368157014610105,29.273724867488152,18,22.0,24.0,73.0,86.0,88.0,93,64.84048453060633,29.576286979041218,6,19.0,38.0,74.0,85.0,107.0,127
oscore-base-schc-d2_cbor_dns_cbor,oscore-base,schc,none,d2,cbor,dns_cbor,1024,150141,26041,124100,0,0,0,0,0,0,334408,139778,194630,131003,203405,0,58769,72234,81009,122396,0,0,82.07219025860626,37.041318171934485,6,23.0,53.0,73.0,127.0,127.0,127,73.27029152004152,28.196288016515815,6,35.0,58.0,67.0,92.0,127.0,127,87.74105356308841,40.76355119486901,6,22.0,46.0,95.0,127.0,127.0,127
oscore-base-schc-d2_cbor_dns_cbor_b64,oscore-base,schc,none,d2,cbor,dns_cbor,64,20674,0,20674,639323,185421,453902,20674,0,20674,683240,346816,336424,209476,473764,0,104738,104738,242078,231686,0,0,62.026169428019436,28.24508377993891,6,19.0,37.0,66.0,85.0,104.0,127,56.066800015276215,23.69585359983836,18,22.0,30.0,62.0,78.0,85.0,92,64.66112030462425,29.65834309965329,6,19.0,38.0,72.0,85.0,108.0,127
oscore-base-schc-d2_cbor_dns_message,oscore-base,schc,none,d2,cbor,dns_message,1024,201453,77178,124275,0,0,0,0,0,0,361552,139831,221721,158033,203519,0,58779,99254,81052,122467,0,0,88.31595178563526,36.884144525558035,6,23.0,61.0,88.0,127.0,127.0,127,88.81833541095847,31.402508952928127,6,28.0,76.0,85.0,127.0,127.0,127,87.92584967496892,40.629553295789115,6,23.0,46.0,95.0,127.0,127.0,127
oscore-base-schc-d2_cbor_dns_message_b64,oscore-base,schc,none,d2,cbor,dns_message,64,20698,0,20698,778060,324153,453907,20698,0,20698,803267,406835,396432,329498,473769,0,164749,164749,242086,231683,0,0,61.72935400060005,29.71296159183703,6,19.0,30.0,72.0,86.0,100.0,127,57.43396014543335,29.27228088379434,18,22.0,24.0,73.0,86.0,88.0,93,64.7167248173688,29.651032033401616,6,19.0,38.0,72.0,85.0,108.0,127
oscore-base-schc-d2_json_dns_cbor,oscore-base,schc,none,d2,json,dns_cbor,1024,171036,26083,144953,0,0,0,0,0,0,351320,143349,207971,131024,220296,0,58769,72255,84580,135716,0,0,84.35561026983946,37.11694614353394,6,25.0,55.0,79.0,127.0,127.0,127,73.40059073146904,28.171883976407454,6,35.0,58.0,67.0,92.0,127.0,127,90.87125503867524,40.13961961148028,6,24.0,50.0,109.0,127.0,127.0,127
oscore-base-schc-d2_json_dns_cbor_b64,oscore-base,schc,none,d2,json,dns_cbor,64,21859,0,21859,706650,185421,521229,21859,0,21859,747948,379468,368480,209476,538472,0,104738,104738,274730,263742,0,0,62.50177953547573,28.318400865242612,6,19.0,37.0,66.0,85.0,105.0,127,56.185753976589204,23.691900651324158,18,22.0,30.0,62.0,78.0,85.0,92,64.9588353711985,29.56323870697167,6,19.0,38.0,74.0,85.0,108.0,127
oscore-base-schc-d2_json_dns_message,oscore-base,schc,none,d2,json,dns_message,1024,222124,77120,145004,0,0,0,0,0,0,378341,143373,234968,158004,220337,0,58780,99224,84593,135744,0,0,90.0336495383794,36.7280306937599,6,25.0,63.0,90.0,127.0,127.0,127,88.76940457203615,31.410481137994243,6,28.0,76.0,85.0,127.0,127.0,127,90.94024153909693,40.085074015318526,6,24.0,50.0,109.0,127.0,127.0,127
oscore-base-schc-d2_json_dns_message_b64,oscore-base,schc,none,d2,json,dns_message,64,21785,0,21785,845337,324153,521184,21785,0,21785,867925,439438,428487,329498,538427,0,164749,164749,274689,263738,0,0,62.035367111213525,29.68135835005303,6,19.0,31.0,74.0,85.0,102.0,127,57.401158732374704,29.273182566779568,18,22.0,24.0,73.0,86.0,88.0,93,64.87133631857243,29.57237919281345,6,19.0,38.0,74.0,85.0,107.0,127
oscore-base-schc-p1_cbor_dns_cbor,oscore-base,schc,none,p1,cbor,dns_cbor,1024,150478,26149,124329,0,0,0,0,0,0,337995,143247,194748,131057,203548,3390,58769,72288,81088,122460,3390,0,81.65066347135313,37.515544665171184,3,23.0,52.0,73.0,127.0,127.0,127,73.781163921042,28.07746271269745,6,35.0,59.0,67.0,92.0,127.0,127,88.02743333267829,40.56966596655658,6,23.0,46.0,96.0,127.0,127.0,127
oscore-base-schc-p1_cbor_dns_cbor_b64,oscore-base,schc,none,p1,cbor,dns_cbor,64,33508,2,33506,563340,182471,380869,33508,2,33506,614856,320649,294207,207389,404279,3188,103695,103694,213766,190513,3188,0,64.03379490482324,27.527603094851834,3,23.0,40.0,68.0,85.0,99.0,127,56.49921162646042,23.55329726448396,20,22.0,32.0,63.0,78.0,85.0,127,68.38021267491015,28.11581476045628,6,26.0,40.0,80.0,85.0,127.0,127
oscore-base-schc-p1_cbor_dns_message,oscore-base,schc,none,p1,cbor,dns_message,1024,201570,77205,124365,0,0,0,0,0,0,362193,140449,221744,158048,203571,574,58781,99267,81094,122477,574,0,88.33304067168609,36.95024295263838,3,23.0,60.0,88.0,127.0,127.0,127,89.002499240737,31.366632307798,6,28.0,76.0,86.0,127.0,127.0,127,88.0538976573284,40.55085214810089,6,23.0,46.0,96.0,127.0,127.0,127
oscore-base-schc-p1_cbor_dns_message_b64,oscore-base,schc,none,p1,cbor,dns_message,64,33596,58,33538,680485,299595,380890,33596,58,33538,710940,367971,342969,304940,404300,1700,152485,152455,213786,190514,1700,0,64.7234056319802,28.83757457351962,3,23.0,34.0,78.0,85.0,98.0,127,60.065704728799105,28.828424685432484,8,23.0,24.0,78.0,86.0,88.0,127,68.495973287163,28.087151536883063,6,26.0,41.0,80.0,85.0,127.0,127
oscore-base-schc-p1_json_dns_cbor,oscore-base,schc,none,p1,json,dns_cbor,1024,171121,26085,145036,0,0,0,0,0,0,352909,144924,207985,131025,220350,1534,58769,72256,84621,135729,1534,0,84.16955079071376,37.33511605857513,3,25.0,55.0,78.0,127.0,127.0,127,73.6425414997138,28.103885280942247,6,35.0,58.0,67.0,92.0,127.0,127,90.99421828908555,40.05599241469341,6,25.0,50.0,110.0,127.0,127.0,127
oscore-base-schc-p1_json_dns_cbor_b64,oscore-base,schc,none,p1,json,dns_cbor,64,38218,2,38216,620387,182471,437916,38218,2,38216,671557,351850,319707,207389,458902,5266,103695,103694,242889,216013,5266,0,64.44929172058366,27.711927837246627,3,23.0,40.0,69.0,85.0,105.0,127,56.558997825342715,23.54822250328355,20,23.0,32.0,63.0,78.0,85.0,127,68.72025181847104,27.991297804660004,6,27.0,42.0,83.0,85.0,127.0,127
oscore-base-schc-p1_json_dns_message,oscore-base,schc,none,p1,json,dns_message,1024,221798,76874,144924,0,0,0,0,0,0,381244,146475,234769,157878,220268,3098,58783,99095,84594,135674,3098,0,89.24940982677761,37.45396713745931,3,23.0,62.0,90.0,127.0,127.0,127,88.69017215824877,31.431564880618406,6,28.0,76.0,85.0,127.0,127.0,127,90.86331650534802,40.15506891910256,6,24.0,50.0,110.0,127.0,127.0,127
oscore-base-schc-p1_json_dns_message_b64,oscore-base,schc,none,p1,json,dns_message,64,38285,58,38227,737515,299594,437921,38285,58,38227,767070,398603,368467,304939,458907,3224,152484,152455,242895,216012,3224,0,65.05152593635522,28.857705402342045,3,24.0,36.0,79.0,85.0,99.0,127,60.07683503913898,28.825237985704817,8,23.0,24.0,78.0,86.0,88.0,127,68.79309315395058,27.97086921158802,6,27.0,42.0,83.0,85.0,127.0,127
oscore-base-schc-p2-min-rules_cbor_dns_cbor,oscore-base,schc,min-rules,p2,cbor,dns_cbor,1024,150461,26085,124376,0,0,0,0,0,0,337841,143156,194685,131025,203566,3250,58769,72256,81137,122429,3250,0,81.39823763249576,37.63013097734825,3,22.0,52.0,73.0,127.0,127.0,127,73.41577561534058,28.167961115369316,6,35.0,58.0,67.0,92.0,127.0,127,87.78779363940933,40.73577289829989,6,23.0,46.0,95.0,127.0,127.0,127
oscore-base-schc-p2-min-rules_cbor_dns_cbor_b64,oscore-base,schc,min-rules,p2,cbor,dns_cbor,64,33745,2,33743,563468,182471,380997,33745,2,33743,615154,320947,294207,207389,404407,3358,103695,103694,213894,190513,3358,0,63.9926815073949,27.59430776230068,3,22.0,40.0,68.0,85.0,99.0,127,56.390859688797384,23.61975249525151,20,22.0,32.0,62.0,78.0,85.0,127,68.39752031987577,28.146565729410884,6,26.0,40.0,80.0,85.0,127.0,127
oscore-base-schc-p2-min-rules_cbor_dns_message,oscore-base,schc,min-rules,p2,cbor,dns_message,1024,201178,76910,124268,0,0,0,0,0,0,361960,140455,221505,157893,203495,572,58781,99112,81102,122393,572,0,87.95966405127639,37.12470016148403,3,23.0,60.0,88.0,127.0,127.0,127,88.58713179178304,31.442803680906525,6,28.0,76.0,85.0,127.0,127.0,127,87.71161945010934,40.78915626526916,6,22.0,46.0,95.0,127.0,127.0,127
oscore-base-schc-p2-min-rules_cbor_dns_message_b64,oscore-base,schc,min-rules,p2,cbor,dns_message,64,33829,92,33737,680611,299611,381000,33829,92,33737,711000,368029,342971,304956,404410,1634,152501,152455,213894,190516,1634,0,64.57570464135021,28.894857411986184,3,23.0,34.0,78.0,85.0,98.0,127,59.886652500688626,28.88102032224267,7,23.0,24.0,78.0,86.0,88.0,127,68.3604015726614,28.154349527032732,6,26.0,40.0,80.0,85.0,127.0,127
oscore-base-schc-p2-min-rules_json_dns_cbor,oscore-base,schc,min-rules,p2,json,dns_cbor,1024,171244,26127,145117,0,0,0,0,0,0,353024,145010,208014,131044,220394,1586,58768,72276,84656,135738,1586,0,84.04112751540971,37.408773163739234,3,24.0,55.0,78.0,127.0,127.0,127,73.4879200879094,28.156350325000354,6,35.0,58.0,67.0,92.0,127.0,127,90.89914425982559,40.12077761401085,6,24.0,50.0,109.0,127.0,127.0,127
oscore-base-schc-p2-min-rules_json_dns_cbor_b64,oscore-base,schc,min-rules,p2,json,dns_cbor,64,38442,2,38440,620506,182471,438035,38442,2,38440,671690,351981,319709,207389,459021,5280,103695,103694,243006,216015,5280,0,64.29972010897885,27.7796239529503,3,22.0,40.0,68.0,85.0,104.0,127,56.298482561755925,23.62147505977083,20,22.0,32.0,62.0,78.0,85.0,127,68.61985181505857,28.04176028617928,6,26.0,42.0,82.0,85.0,127.0,127
oscore-base-schc-p2-min-rules_json_dns_message,oscore-base,schc,min-rules,p2,json,dns_message,1024,222235,77113,145122,0,0,0,0,0,0,381471,146514,234957,158001,220399,3071,58784,99217,84659,135740,3071,0,89.31178778989752,37.413854236144005,3,23.0,62.0,90.0,127.0,127.0,127,88.75550154745856,31.413768425813398,6,28.0,76.0,85.0,127.0,127.0,127,90.91323463355097,40.109481373342604,6,24.0,50.0,109.0,127.0,127.0,127
oscore-base-schc-p2-min-rules_json_dns_message_b64,oscore-base,schc,min-rules,p2,json,dns_message,64,38548,94,38454,737651,299612,438039,38548,94,38454,767320,398851,368469,304957,459025,3338,152502,152455,243011,216014,3338,0,64.973088150967,28.916628204179975,3,23.0,36.0,79.0,85.0,99.0,127,59.97226166311972,28.88048975560522,7,23.0,24.0,78.0,86.0,88.0,127,68.74609226077011,28.015393230549524,6,27.0,42.0,83.0,85.0,127.0,127
oscore-base-schc-p2_cbor_dns_cbor,oscore-base,schc,none,p2,cbor,dns_cbor,1024,150310,26107,124203,0,0,0,0,0,0,337969,143269,194700,131035,203472,3462,58769,72266,81038,122434,3462,0,81.39435569534484,37.639917228084734,3,23.0,52.0,73.0,127.0,127.0,127,73.45532109741671,28.16096803577449,6,35.0,58.0,67.0,92.0,127.0,127,87.84090685696312,40.69194827665082,6,23.0,46.0,95.0,127.0,127.0,127
oscore-base-schc-p2_cbor_dns_cbor_b64,oscore-base,schc,none,p2,cbor,dns_cbor,64,33525,2,33523,563360,182471,380889,33525,2,33523,614838,320627,294211,207389,404299,3150,103695,103694,213782,190517,3150,0,64.12461168633038,27.550484112032795,3,22.0,40.0,68.0,85.0,100.0,127,56.5006244304182,23.616612750165324,20,22.0,32.0,62.0,78.0,85.0,127,68.51164608371528,28.107357872331487,6,26.0,41.0,80.0,85.0,127.0,127
oscore-base-schc-p2_cbor_dns_message,oscore-base,schc,none,p2,cbor,dns_message,1024,201229,77035,124194,0,0,0,0,0,0,361970,140361,221609,157958,203466,546,58779,99179,81036,122430,546,0,88.08111721965909,37.05635236090379,3,23.0,60.0,88.0,127.0,127.0,127,88.7022816191646,31.421067409213087,6,28.0,76.0,85.0,127.0,127.0,127,87.82719963040508,40.702030233040205,6,23.0,46.0,95.0,127.0,127.0,127
oscore-base-schc-p2_cbor_dns_message_b64,oscore-base,schc,none,p2,cbor,dns_message,64,33555,50,33505,680468,299591,380877,33555,50,33505,710919,367948,342971,304936,404287,1696,152481,152455,213771,190516,1696,0,64.66632626220428,28.878490720544004,3,23.0,34.0,78.0,85.0,98.0,127,59.9821077209644,28.878056256871314,8,23.0,24.0,78.0,86.0,88.0,127,68.45812009785128,28.117725514891358,6,26.0,40.0,80.0,85.0,127.0,127
oscore-base-schc-p2_json_dns_cbor,oscore-base,schc,none,p2,json,dns_cbor,1024,170915,26035,144880,0,0,0,0,0,0,352814,144898,207916,131000,220246,1568,58769,72231,84561,135685,1568,0,83.87600832166524,37.488356165109,3,24.0,55.0,78.0,127.0,127.0,127,73.23136641221375,28.201558595242798,6,35.0,58.0,67.0,92.0,127.0,127,90.7831107034861,40.206564101409676,6,24.0,50.0,109.0,127.0,127.0,127
oscore-base-schc-p2_json_dns_cbor_b64,oscore-base,schc,none,p2,json,dns_cbor,64,38214,2,38212,620385,182472,437913,38214,2,38212,671452,351746,319706,207390,458899,5163,103696,103694,242887,216012,5163,0,64.45088405425854,27.74261083527749,3,22.0,40.0,69.0,85.0,105.0,127,56.441077197550506,23.617986232952344,20,22.0,32.0,62.0,78.0,85.0,127,68.76212630666006,27.99971996856946,6,27.0,42.0,83.0,85.0,127.0,127
oscore-base-schc-p2_json_dns_message,oscore-base,schc,none,p2,json,dns_message,1024,222197,77166,145031,0,0,0,0,0,0,381503,146501,235002,158027,220359,3117,58780,99247,84604,135755,3117,0,89.35141794428877,37.39326608442655,3,24.0,62.0,90.0,127.0,127.0,127,88.8030652989679,31.405882061139888,6,28.0,76.0,85.0,127.0,127.0,127,90.96610984802074,40.06432844700935,6,24.0,50.0,109.0,127.0,127.0,127
oscore-base-schc-p2_json_dns_message_b64,oscore-base,schc,none,p2,json,dns_message,64,38262,50,38212,737505,299590,437915,38262,50,38212,766984,398515,368469,304935,458901,3148,152480,152455,242887,216014,3148,0,65.00398574155393,28.894060499317973,3,23.0,36.0,79.0,85.0,99.0,127,59.98405233902307,28.87803700891625,8,23.0,24.0,78.0,86.0,88.0,127,68.7650190346066,27.999063984353302,6,27.0,42.0,83.0,85.0,127.0,127
oscore-d1_cbor_dns_cbor,oscore,eth,none,d1,cbor,dns_cbor,1024,0,0,0,0,0,0,0,0,0,235071,117536,117535,117536,117535,0,58768,58768,58768,58767,0,0,172.64880397837248,132.7436339876124,69,88.0,116.0,133.0,164.0,428.0,1104,138.56846413013886,37.31868018155821,84,92.0,123.0,131.0,146.0,219.0,457,206.72943378568087,177.5566396770179,69,82.0,105.0,146.0,216.0,632.0,1104
oscore-d1_cbor_dns_cbor_b64,oscore,eth,none,d1,cbor,dns_cbor,64,0,0,0,628930,185421,443509,0,0,0,672847,336424,336423,209476,463371,0,104738,104738,231686,231685,0,0,120.09345512427045,30.153578147552956,67,69.0,95.0,127.0,135.0,168.0,708,113.40083350837327,22.17700915635359,68,86.0,87.0,125.0,135.0,137.0,156,123.11898672985578,32.688520686212996,67,69.0,98.0,134.0,135.0,173.0,708
oscore-d1_cbor_dns_message,oscore,eth,none,d1,cbor,dns_message,1024,0,0,0,0,0,0,0,0,0,235072,117536,117536,117536,117536,0,58768,58768,58768,58768,0,0,190.59457102504766,131.68807793258236,69,89.0,134.0,150.0,204.0,432.0,1104,174.4575789545331,51.34608495906349,113,134.0,143.0,150.0,198.0,276.0,568,206.73156309556222,177.55680045189,69,82.0,105.0,146.0,216.0,632.0,1104
oscore-d1_cbor_dns_message_b64,oscore,eth,none,d1,cbor,dns_message,64,0,0,0,767660,324153,443507,0,0,0,792867,396434,396433,329498,463369,0,164749,164749,231685,231684,0,0,119.59051896471918,30.834173166485684,68,69.0,90.0,130.0,136.0,164.0,708,114.60856818554285,27.24539668905961,68,76.0,88.0,126.0,136.0,152.0,157,123.13314442701173,32.69196977957447,68,69.0,98.0,134.0,135.0,173.0,708
oscore-d1_json_dns_cbor,oscore,eth,none,d1,json,dns_cbor,1024,0,0,0,0,0,0,0,0,0,235071,117536,117535,117536,117535,0,58768,58768,58768,58767,0,0,181.616868945978,152.61435284582527,70,89.0,118.0,133.0,172.0,478.0,1106,138.5682939695072,37.31928008940348,84,92.0,123.0,131.0,146.0,219.0,457,224.66581018420044,203.67498312838015,70,87.0,108.0,152.0,218.0,709.0,1106
oscore-d1_json_dns_cbor_b64,oscore,eth,none,d1,json,dns_cbor,64,0,0,0,695662,185421,510241,0,0,0,736960,368480,368480,209476,527484,0,104738,104738,263742,263742,0,0,120.4189019756839,30.08589626848254,67,69.0,96.0,128.0,135.0,169.0,708,113.40968416429567,22.176913289801927,68,86.0,87.0,125.0,135.0,137.0,156,123.20242320146204,32.28084726024935,67,69.0,98.0,135.0,135.0,172.0,708
oscore-d1_json_dns_message,oscore,eth,none,d1,json,dns_message,1024,0,0,0,0,0,0,0,0,0,235071,117536,117535,117536,117535,0,58768,58768,58768,58767,0,0,199.5614516465238,150.63223645693222,70,91.0,135.0,151.0,206.0,478.0,1106,174.45759597059623,51.34645796499344,113,134.0,143.0,150.0,198.0,276.0,568,224.6655209086655,203.67526186608,70,87.0,108.0,152.0,218.0,709.0,1106
oscore-d1_json_dns_message_b64,oscore,eth,none,d1,json,dns_message,64,0,0,0,834398,324153,510245,0,0,0,856986,428493,428493,329498,527488,0,164749,164749,263744,263744,0,0,119.90813152140176,30.730023179814076,67,69.0,92.0,132.0,136.0,166.0,708,114.61513878688186,27.244532029717465,68,76.0,88.0,126.0,136.0,152.0,157,123.21442573101189,32.2820081245939,67,69.0,98.0,135.0,135.0,172.0,708
oscore-d2_cbor_dns_cbor,oscore,eth,none,d2,cbor,dns_cbor,1024,0,0,0,0,0,0,0,0,0,235071,117536,117535,117536,117535,0,58768,58768,58768,58767,0,0,172.17696355569169,132.86452640776645,69,88.0,115.0,131.0,164.0,428.0,1103,137.84582595970596,37.49883782742366,84,92.0,121.0,130.0,145.0,219.0,457,206.50839324456544,177.6028890109036,69,82.0,105.0,145.0,216.0,631.2999999999884,1103
oscore-d2_cbor_dns_cbor_b64,oscore,eth,none,d2,cbor,dns_cbor,64,0,0,0,628930,185421,443509,0,0,0,672847,336424,336423,209476,463371,0,104738,104738,231686,231685,0,0,119.83973325287918,30.20561083128034,68,69.0,95.0,127.0,135.0,168.0,708,112.68476102274246,22.224537649360173,68,85.0,86.0,123.0,135.0,135.0,155,123.07427957295558,32.67939726053566,68,69.0,98.0,134.0,135.0,173.0,708
oscore-d2_cbor_dns_message,oscore,eth,none,d2,cbor,dns_message,1024,0,0,0,0,0,0,0,0,0,235072,117536,117536,117536,117536,0,58768,58768,58768,58768,0,0,190.1224688606044,131.82771255635018,70,88.0,133.0,148.0,204.0,432.0,1103,173.73536618567928,51.74209539996697,113,134.0,142.0,149.0,198.0,276.0,568,206.50957153552955,177.6032549818098,70,82.0,105.0,145.0,216.0,631.25,1103
oscore-d2_cbor_dns_message_b64,oscore,eth,none,d2,cbor,dns_message,64,0,0,0,767660,324153,443507,0,0,0,792867,396434,396433,329498,463369,0,164749,164749,231685,231684,0,0,119.29980816454714,30.90447285346718,68,69.0,90.0,130.0,136.0,164.0,708,113.99207885935574,27.35220279499333,68,76.0,87.0,126.0,136.0,151.0,156,123.07409213823108,32.67974963512801,68,69.0,98.0,134.0,135.0,173.0,708
oscore-d2_json_dns_cbor,oscore,eth,none,d2,json,dns_cbor,1024,0,0,0,0,0,0,0,0,0,235071,117536,117535,117536,117535,0,58768,58768,58768,58767,0,0,181.14442445048516,152.741205039693,70,89.0,117.0,132.0,172.0,477.0,1105,137.84596208821128,37.4985368491073,84,92.0,121.0,130.0,145.0,219.0,457,224.44325520057856,203.72629372277007,70,87.0,108.0,151.0,218.0,709.0,1105
oscore-d2_json_dns_cbor_b64,oscore,eth,none,d2,json,dns_cbor,64,0,0,0,695662,185421,510241,0,0,0,736960,368480,368480,209476,527484,0,104738,104738,263742,263742,0,0,120.1872259009987,30.1378694256574,67,69.0,95.0,128.0,135.0,169.0,708,112.6844268555825,22.22470324299861,68,85.0,86.0,123.0,135.0,135.0,155,123.16675956047956,32.273972131282356,67,69.0,98.0,135.0,135.0,172.0,708
oscore-d2_json_dns_message,oscore,eth,none,d2,json,dns_message,1024,0,0,0,0,0,0,0,0,0,235071,117536,117535,117536,117535,0,58768,58768,58768,58767,0,0,199.08925388499645,150.7758206530714,70,91.0,135.0,150.0,206.0,477.0,1105,173.73538320174245,51.74232092403866,113,134.0,142.0,149.0,198.0,276.0,568,224.44334028161825,203.7256184411808,70,87.0,108.0,151.0,218.0,709.0,1105
oscore-d2_json_dns_message_b64,oscore,eth,none,d2,json,dns_message,64,0,0,0,834398,324153,510245,0,0,0,856986,428493,428493,329498,527488,0,164749,164749,263744,263744,0,0,119.63908511924349,30.80094932665186,67,69.0,91.0,132.0,136.0,166.0,708,113.99175715785832,27.35273806410019,68,76.0,87.0,126.0,136.0,151.0,156,123.1667165888134,32.27373367465124,67,69.0,98.0,135.0,135.0,172.0,708
oscore-p1_cbor_dns_cbor,oscore,eth,none,p1,cbor,dns_cbor,1024,0,0,0,1299,0,1299,0,0,0,236516,118548,117968,117536,118400,580,58768,58768,59200,59200,580,0,188.15710142231393,131.9071560715979,52,100.0,130.0,152.0,182.0,442.0,1126,154.7901834331609,36.41685349383581,95,103.0,143.0,151.0,162.0,230.0,468,221.9475168918919,176.36055079286163,68,92.0,121.0,163.0,227.0,642.0,1126
oscore-p1_cbor_dns_cbor_b64,oscore,eth,none,p1,cbor,dns_cbor,64,0,0,0,628931,185421,443510,0,0,0,673758,337335,336423,209476,463372,910,104738,104738,231687,231685,910,0,136.38151977416223,31.745626098398816,52,80.0,112.0,146.0,147.0,190.0,729,129.80213007695392,22.539044002463385,79,98.0,109.0,141.0,147.0,159.0,178,139.52157014234783,34.52949799178717,79,80.0,118.0,146.0,148.0,194.0,729
oscore-p1_cbor_dns_message,oscore,eth,none,p1,cbor,dns_message,1024,0,0,0,1299,0,1299,0,0,0,236285,118317,117968,117536,118401,348,58768,58768,59201,59200,348,0,206.14336500412637,130.55362525355375,52,105.0,148.0,171.0,215.0,445.0,1126,190.67948543424993,48.69882452445036,124,146.0,163.0,172.0,209.0,287.0,579,221.94732308004154,176.36036587760734,69,92.0,121.0,163.0,227.0,642.0,1126
oscore-p1_cbor_dns_message_b64,oscore,eth,none,p1,cbor,dns_message,64,0,0,0,767660,324153,443507,0,0,0,793350,396916,396434,329498,463370,482,164749,164749,231685,231685,482,0,135.95652486292306,31.922932946616235,52,80.0,110.0,146.0,147.0,186.0,729,131.02456464075655,26.89121718552765,79,87.0,110.0,137.0,147.0,174.0,179,139.55092690506507,34.540185526949244,78,80.0,118.0,146.0,148.0,194.0,729
oscore-p1_json_dns_cbor,oscore,eth,none,p1,json,dns_cbor,1024,0,0,0,1356,0,1356,0,0,0,236235,118248,117987,117536,118439,260,58768,58768,59220,59219,260,0,197.24937456346436,151.6286912897598,52,100.0,133.0,153.0,186.0,494.29999999998836,1126,154.79005581268717,36.41695450445488,95,103.0,143.0,151.0,162.0,230.0,468,239.70383066388604,202.24746552286936,68,98.0,124.0,170.0,229.0,720.0,1126
oscore-p1_json_dns_cbor_b64,oscore,eth,none,p1,json,dns_cbor,64,0,0,0,695685,185427,510258,0,0,0,748806,380326,368480,209482,527501,11823,104744,104738,263759,263742,11823,0,135.49014965157863,32.99269980143795,52,80.0,112.0,146.0,147.0,190.0,729,129.8195262600128,22.54309420058782,79,98.0,109.0,141.0,147.0,159.0,178,139.61335997467305,34.02017769280576,78,80.0,118.0,146.0,148.0,194.0,729
oscore-p1_json_dns_message,oscore,eth,none,p1,json,dns_message,1024,0,0,0,1356,0,1356,0,0,0,237493,119507,117986,117535,118438,1520,58768,58767,59219,59219,1520,0,214.23916494380887,149.4627556262234,52,107.0,150.0,172.0,218.0,493.0,1126,190.6789296805207,48.69918169780597,124,146.0,163.0,172.0,209.0,287.0,579,239.70190310542225,202.2479839092922,68,98.0,124.0,170.0,229.0,720.0,1126
